id,timestamp,hour,day_of_week,temperature,prev_demand,zone,power_demand
PWR-20251006-4000850,2025-10-06T09:00:00Z,9,0,35.7,1232.49,zone4,1241.41
PWR-20251006-1000851,2025-10-06T10:00:00Z,10,0,26.3,190.84,zone1,217.23
PWR-20251006-2000851,2025-10-06T10:00:00Z,10,0,26.3,88.21,zone2,107.58
PWR-20251006-3000851,2025-10-06T10:00:00Z,10,0,26.3,314.15,zone3,341.7
PWR-20251006-4000851,2025-10-06T10:00:00Z,10,0,26.3,1440.3,zone4,1516.45
PWR-20251006-1000852,2025-10-06T11:00:00Z,11,0,35.0,234.14,zone1,273.0
PWR-20251006-2000852,2025-10-06T11:00:00Z,11,0,35.0,84.27,zone2,70.54
PWR-20251006-3000852,2025-10-06T11:00:00Z,11,0,35.0,571.46,zone3,563.99
PWR-20251006-4000852,2025-10-06T11:00:00Z,11,0,35.0,1406.91,zone4,1467.96
PWR-20251006-1000853,2025-10-06T12:00:00Z,12,0,34.1,247.77,zone1,237.13
PWR-20251006-2000853,2025-10-06T12:00:00Z,12,0,34.1,97.69,zone2,80.53
PWR-20251006-3000853,2025-10-06T12:00:00Z,12,0,34.1,508.94,zone3,511.7
PWR-20251006-4000853,2025-10-06T12:00:00Z,12,0,34.1,1278.86,zone4,1366.92
PWR-20251006-1000854,2025-10-06T13:00:00Z,13,0,32.6,243.19,zone1,290.87
PWR-20251006-2000854,2025-10-06T13:00:00Z,13,0,32.6,78.62,zone2,93.59
PWR-20251006-3000854,2025-10-06T13:00:00Z,13,0,32.6,495.9,zone3,560.52
PWR-20251006-4000854,2025-10-06T13:00:00Z,13,0,32.6,1247.68,zone4,1329.57
PWR-20251006-1000855,2025-10-06T14:00:00Z,14,0,27.6,153.35,zone1,187.58
PWR-20251006-2000855,2025-10-06T14:00:00Z,14,0,27.6,87.64,zone2,102.41
PWR-20251006-3000855,2025-10-06T14:00:00Z,14,0,27.6,433.62,zone3,507.91
PWR-20251006-4000855,2025-10-06T14:00:00Z,14,0,27.6,1276.36,zone4,1325.7
PWR-20251006-1000856,2025-10-06T15:00:00Z,15,0,31.1,280.08,zone1,284.03
PWR-20251006-2000856,2025-10-06T15:00:00Z,15,0,31.1,94.09,zone2,85.99
PWR-20251006-3000856,2025-10-06T15:00:00Z,15,0,31.1,360.66,zone3,402.04
PWR-20251006-4000856,2025-10-06T15:00:00Z,15,0,31.1,1379.66,zone4,1472.75
PWR-20251006-1000857,2025-10-06T16:00:00Z,16,0,27.0,121.37,zone1,155.49
PWR-20251006-2000857,2025-10-06T16:00:00Z,16,0,27.0,47.94,zone2,82.88
PWR-20251006-3000857,2025-10-06T16:00:00Z,16,0,27.0,315.63,zone3,330.53
PWR-20251006-4000857,2025-10-06T16:00:00Z,16,0,27.0,1536.51,zone4,1643.47
PWR-20251006-1000858,2025-10-06T17:00:00Z,17,0,34.1,253.73,zone1,253.47
PWR-20251006-2000858,2025-10-06T17:00:00Z,17,0,34.1,86.93,zone2,66.56
PWR-20251006-3000858,2025-10-06T17:00:00Z,17,0,34.1,407.1,zone3,407.86
PWR-20251006-4000858,2025-10-06T17:00:00Z,17,0,34.1,1240.74,zone4,1289.16
PWR-20251006-1000859,2025-10-06T18:00:00Z,18,0,22.3,353.73,zone1,373.2
PWR-20251006-2000859,2025-10-06T18:00:00Z,18,0,22.3,119.3,zone2,127.58
PWR-20251006-3000859,2025-10-06T18:00:00Z,18,0,22.3,480.83,zone3,518.72
PWR-20251006-4000859,2025-10-06T18:00:00Z,18,0,22.3,1405.24,zone4,1497.48
PWR-20251006-1000860,2025-10-06T19:00:00Z,19,0,20.6,365.65,zone1,324.85
PWR-20251006-2000860,2025-10-06T19:00:00Z,19,0,20.6,129.62,zone2,124.82
PWR-20251006-3000860,2025-10-06T19:00:00Z,19,0,20.6,119.17,zone3,118.66
PWR-20251006-4000860,2025-10-06T19:00:00Z,19,0,20.6,1170.64,zone4,1211.55
PWR-20251006-1000861,2025-10-06T20:00:00Z,20,0,22.5,317.53,zone1,314.81
PWR-20251006-2000861,2025-10-06T20:00:00Z,20,0,22.5,106.2,zone2,93.52
PWR-20251006-3000861,2025-10-06T20:00:00Z,20,0,22.5,105.51,zone3,115.04
PWR-20251006-4000861,2025-10-06T20:00:00Z,20,0,22.5,1561.25,zone4,1596.06
PWR-20251006-1000862,2025-10-06T21:00:00Z,21,0,22.1,352.09,zone1,394.89
PWR-20251006-2000862,2025-10-06T21:00:00Z,21,0,22.1,152.25,zone2,140.62
PWR-20251006-3000862,2025-10-06T21:00:00Z,21,0,22.1,110.37,zone3,81.31
PWR-20251006-4000862,2025-10-06T21:00:00Z,21,0,22.1,1365.63,zone4,1430.14
PWR-20251006-1000863,2025-10-06T22:00:00Z,22,0,26.0,316.43,zone1,317.74
PWR-20251006-2000863,2025-10-06T22:00:00Z,22,0,26.0,134.21,zone2,133.11
PWR-20251006-3000863,2025-10-06T22:00:00Z,22,0,26.0,89.67,zone3,89.56
PWR-20251006-4000863,2025-10-06T22:00:00Z,22,0,26.0,1181.73,zone4,1265.67
PWR-20251006-1000864,2025-10-06T23:00:00Z,23,0,20.8,268.29,zone1,291.37
PWR-20251006-2000864,2025-10-06T23:00:00Z,23,0,20.8,85.52,zone2,81.4
PWR-20251006-3000864,2025-10-06T23:00:00Z,23,0,20.8,110.32,zone3,122.54
PWR-20251006-4000864,2025-10-06T23:00:00Z,23,0,20.8,1550.67,zone4,1612.59
PWR-20251007-1000865,2025-10-07T00:00:00Z,0,1,22.0,139.28,zone1,164.56
PWR-20251007-2000865,2025-10-07T00:00:00Z,0,1,22.0,57.28,zone2,67.45
PWR-20251007-3000865,2025-10-07T00:00:00Z,0,1,22.0,114.39,zone3,105.62
PWR-20251007-4000865,2025-10-07T00:00:00Z,0,1,22.0,1216.87,zone4,1269.7
PWR-20251007-1000866,2025-10-07T01:00:00Z,1,1,27.6,213.42,zone1,238.7
PWR-20251007-2000866,2025-10-07T01:00:00Z,1,1,27.6,91.55,zone2,69.86
PWR-20251007-3000866,2025-10-07T01:00:00Z,1,1,27.6,127.11,zone3,144.72
PWR-20251007-4000866,2025-10-07T01:00:00Z,1,1,27.6,1463.9,zone4,1551.54
PWR-20251007-1000867,2025-10-07T02:00:00Z,2,1,24.9,157.74,zone1,177.16
PWR-20251007-2000867,2025-10-07T02:00:00Z,2,1,24.9,108.25,zone2,65.56
PWR-20251007-3000867,2025-10-07T02:00:00Z,2,1,24.9,140.85,zone3,120.18
PWR-20251007-4000867,2025-10-07T02:00:00Z,2,1,24.9,1464.48,zone4,1528.4
PWR-20251007-1000868,2025-10-07T03:00:00Z,3,1,20.4,230.95,zone1,265.39
PWR-20251007-2000868,2025-10-07T03:00:00Z,3,1,20.4,60.91,zone2,78.57
PWR-20251007-3000868,2025-10-07T03:00:00Z,3,1,20.4,138.06,zone3,90.88
PWR-20251007-4000868,2025-10-07T03:00:00Z,3,1,20.4,1438.43,zone4,1515.68
PWR-20251007-1000869,2025-10-07T04:00:00Z,4,1,25.5,165.45,zone1,199.14
PWR-20251007-2000869,2025-10-07T04:00:00Z,4,1,25.5,80.97,zone2,71.09
PWR-20251007-3000869,2025-10-07T04:00:00Z,4,1,25.5,161.08,zone3,151.36
PWR-20251007-4000869,2025-10-07T04:00:00Z,4,1,25.5,1111.59,zone4,1159.54
PWR-20251007-1000870,2025-10-07T05:00:00Z,5,1,21.2,328.36,zone1,338.94
PWR-20251007-2000870,2025-10-07T05:00:00Z,5,1,21.2,102.55,zone2,101.03
PWR-20251007-3000870,2025-10-07T05:00:00Z,5,1,21.2,100.76,zone3,66.33
PWR-20251007-4000870,2025-10-07T05:00:00Z,5,1,21.2,1533.52,zone4,1650.56
PWR-20251007-1000871,2025-10-07T06:00:00Z,6,1,27.2,315.31,zone1,357.03
PWR-20251007-2000871,2025-10-07T06:00:00Z,6,1,27.2,78.74,zone2,109.18
PWR-20251007-3000871,2025-10-07T06:00:00Z,6,1,27.2,122.82,zone3,129.24
PWR-20251007-4000871,2025-10-07T06:00:00Z,6,1,27.2,1109.81,zone4,1185.73
PWR-20251007-1000872,2025-10-07T07:00:00Z,7,1,24.6,334.5,zone1,337.05
PWR-20251007-2000872,2025-10-07T07:00:00Z,7,1,24.6,93.44,zone2,109.93
PWR-20251007-3000872,2025-10-07T07:00:00Z,7,1,24.6,110.38,zone3,104.57
PWR-20251007-4000872,2025-10-07T07:00:00Z,7,1,24.6,1150.66,zone4,1254.99
PWR-20251007-1000873,2025-10-07T08:00:00Z,8,1,30.2,379.15,zone1,358.43
PWR-20251007-2000873,2025-10-07T08:00:00Z,8,1,30.2,54.38,zone2,87.01
PWR-20251007-3000873,2025-10-07T08:00:00Z,8,1,30.2,483.97,zone3,537.22
PWR-20251007-4000873,2025-10-07T08:00:00Z,8,1,30.2,1085.14,zone4,1116.33
PWR-20251007-1000874,2025-10-07T09:00:00Z,9,1,33.9,249.57,zone1,308.95
PWR-20251007-2000874,2025-10-07T09:00:00Z,9,1,33.9,48.36,zone2,73.26
PWR-20251007-3000874,2025-10-07T09:00:00Z,9,1,33.9,439.35,zone3,432.66
PWR-20251007-4000874,2025-10-07T09:00:00Z,9,1,33.9,1423.57,zone4,1526.19
PWR-20251007-1000875,2025-10-07T10:00:00Z,10,1,35.8,247.17,zone1,268.7
PWR-20251007-2000875,2025-10-07T10:00:00Z,10,1,35.8,46.56,zone2,53.03
PWR-20251007-3000875,2025-10-07T10:00:00Z,10,1,35.8,469.33,zone3,484.15
PWR-20251007-4000875,2025-10-07T10:00:00Z,10,1,35.8,1148.42,zone4,1227.74
PWR-20251007-1000876,2025-10-07T11:00:00Z,11,1,27.9,186.81,zone1,144.58
PWR-20251007-2000876,2025-10-07T11:00:00Z,11,1,27.9,41.54,zone2,51.75
PWR-20251007-3000876,2025-10-07T11:00:00Z,11,1,27.9,297.15,zone3,339.24
PWR-20251007-4000876,2025-10-07T11:00:00Z,11,1,27.9,1476.91,zone4,1495.3
PWR-20251007-1000877,2025-10-07T12:00:00Z,12,1,26.7,208.93,zone1,213.02
PWR-20251007-2000877,2025-10-07T12:00:00Z,12,1,26.7,99.38,zone2,100.88
PWR-20251007-3000877,2025-10-07T12:00:00Z,12,1,26.7,432.8,zone3,438.88
PWR-20251007-4000877,2025-10-07T12:00:00Z,12,1,26.7,1450.99,zone4,1510.87
PWR-20251007-1000878,2025-10-07T13:00:00Z,13,1,27.0,209.64,zone1,255.53
PWR-20251007-2000878,2025-10-07T13:00:00Z,13,1,27.0,66.48,zone2,58.16
PWR-20251007-3000878,2025-10-07T13:00:00Z,13,1,27.0,331.25,zone3,325.84
PWR-20251007-4000878,2025-10-07T13:00:00Z,13,1,27.0,1077.62,zone4,1123.59
PWR-20251007-1000879,2025-10-07T14:00:00Z,14,1,27.9,213.67,zone1,189.12
PWR-20251007-2000879,2025-10-07T14:00:00Z,14,1,27.9,86.4,zone2,113.53
PWR-20251007-3000879,2025-10-07T14:00:00Z,14,1,27.9,305.36,zone3,281.97
PWR-20251007-4000879,2025-10-07T14:00:00Z,14,1,27.9,1328.94,zone4,1438.3
PWR-20251007-1000880,2025-10-07T15:00:00Z,15,1,30.1,254.01,zone1,241.49
PWR-20251007-2000880,2025-10-07T15:00:00Z,15,1,30.1,30.6,zone2,56.88
PWR-20251007-3000880,2025-10-07T15:00:00Z,15,1,30.1,364.88,zone3,386.29
PWR-20251007-4000880,2025-10-07T15:00:00Z,15,1,30.1,1370.12,zone4,1461.91
PWR-20251007-1000881,2025-10-07T16:00:00Z,16,1,28.8,200.14,zone1,205.49
PWR-20251007-2000881,2025-10-07T16:00:00Z,16,1,28.8,105.21,zone2,117.6
PWR-20251007-3000881,2025-10-07T16:00:00Z,16,1,28.8,514.33,zone3,516.3
PWR-20251007-4000881,2025-10-07T16:00:00Z,16,1,28.8,1470.36,zone4,1561.67
PWR-20251007-1000882,2025-10-07T17:00:00Z,17,1,27.7,165.42,zone1,189.22
PWR-20251007-2000882,2025-10-07T17:00:00Z,17,1,27.7,70.35,zone2,90.0
PWR-20251007-3000882,2025-10-07T17:00:00Z,17,1,27.7,374.9,zone3,398.43
PWR-20251007-4000882,2025-10-07T17:00:00Z,17,1,27.7,1506.64,zone4,1614.31
PWR-20251007-1000883,2025-10-07T18:00:00Z,18,1,26.8,298.88,zone1,270.74
PWR-20251007-2000883,2025-10-07T18:00:00Z,18,1,26.8,139.4,zone2,139.7
PWR-20251007-3000883,2025-10-07T18:00:00Z,18,1,26.8,461.82,zone3,527.56
PWR-20251007-4000883,2025-10-07T18:00:00Z,18,1,26.8,1524.49,zone4,1607.65
PWR-20251007-1000884,2025-10-07T19:00:00Z,19,1,26.2,258.79,zone1,239.06
PWR-20251007-2000884,2025-10-07T19:00:00Z,19,1,26.2,133.51,zone2,141.91
PWR-20251007-3000884,2025-10-07T19:00:00Z,19,1,26.2,129.26,zone3,122.71
PWR-20251007-4000884,2025-10-07T19:00:00Z,19,1,26.2,1251.6,zone4,1315.04
PWR-20251007-1000885,2025-10-07T20:00:00Z,20,1,23.0,246.1,zone1,243.68
PWR-20251007-2000885,2025-10-07T20:00:00Z,20,1,23.0,113.43,zone2,143.65
PWR-20251007-3000885,2025-10-07T20:00:00Z,20,1,23.0,127.11,zone3,98.07
PWR-20251007-4000885,2025-10-07T20:00:00Z,20,1,23.0,1431.14,zone4,1470.84
PWR-20251007-1000886,2025-10-07T21:00:00Z,21,1,21.6,306.49,zone1,295.69
PWR-20251007-2000886,2025-10-07T21:00:00Z,21,1,21.6,114.4,zone2,136.32
PWR-20251007-3000886,2025-10-07T21:00:00Z,21,1,21.6,99.45,zone3,125.7
PWR-20251007-4000886,2025-10-07T21:00:00Z,21,1,21.6,1366.43,zone4,1419.59
PWR-20251007-1000887,2025-10-07T22:00:00Z,22,1,27.1,319.89,zone1,361.42
PWR-20251007-2000887,2025-10-07T22:00:00Z,22,1,27.1,171.12,zone2,144.41
PWR-20251007-3000887,2025-10-07T22:00:00Z,22,1,27.1,137.42,zone3,126.18
PWR-20251007-4000887,2025-10-07T22:00:00Z,22,1,27.1,1136.22,zone4,1156.26
PWR-20251007-1000888,2025-10-07T23:00:00Z,23,1,21.4,225.35,zone1,258.11
PWR-20251007-2000888,2025-10-07T23:00:00Z,23,1,21.4,99.09,zone2,101.79
PWR-20251007-3000888,2025-10-07T23:00:00Z,23,1,21.4,114.32,zone3,108.91
PWR-20251007-4000888,2025-10-07T23:00:00Z,23,1,21.4,1391.09,zone4,1473.04
PWR-20251008-1000889,2025-10-08T00:00:00Z,0,2,21.5,182.21,zone1,211.09
PWR-20251008-2000889,2025-10-08T00:00:00Z,0,2,21.5,48.24,zone2,40.45
PWR-20251008-3000889,2025-10-08T00:00:00Z,0,2,21.5,115.31,zone3,67.3
PWR-20251008-4000889,2025-10-08T00:00:00Z,0,2,21.5,1217.55,zone4,1267.88
PWR-20251008-1000890,2025-10-08T01:00:00Z,1,2,20.6,206.69,zone1,193.79
PWR-20251008-2000890,2025-10-08T01:00:00Z,1,2,20.6,56.24,zone2,37.27
PWR-20251008-3000890,2025-10-08T01:00:00Z,1,2,20.6,164.59,zone3,150.51
PWR-20251008-4000890,2025-10-08T01:00:00Z,1,2,20.6,1123.4,zone4,1216.21
PWR-20251008-1000891,2025-10-08T02:00:00Z,2,2,25.1,217.35,zone1,225.88
PWR-20251008-2000891,2025-10-08T02:00:00Z,2,2,25.1,97.4,zone2,67.23
PWR-20251008-3000891,2025-10-08T02:00:00Z,2,2,25.1,94.77,zone3,136.51
PWR-20251008-4000891,2025-10-08T02:00:00Z,2,2,25.1,1522.79,zone4,1589.84
PWR-20251008-1000892,2025-10-08T03:00:00Z,3,2,27.3,148.88,zone1,151.1
PWR-20251008-2000892,2025-10-08T03:00:00Z,3,2,27.3,57.21,zone2,74.01
PWR-20251008-3000892,2025-10-08T03:00:00Z,3,2,27.3,110.73,zone3,152.16
PWR-20251008-4000892,2025-10-08T03:00:00Z,3,2,27.3,1542.8,zone4,1614.4
PWR-20251008-1000893,2025-10-08T04:00:00Z,4,2,22.6,205.75,zone1,212.05
PWR-20251008-2000893,2025-10-08T04:00:00Z,4,2,22.6,90.37,zone2,113.76
PWR-20251008-3000893,2025-10-08T04:00:00Z,4,2,22.6,131.65,zone3,126.05
PWR-20251008-4000893,2025-10-08T04:00:00Z,4,2,22.6,1352.81,zone4,1409.92
PWR-20251008-1000894,2025-10-08T05:00:00Z,5,2,25.5,300.45,zone1,329.06
PWR-20251008-2000894,2025-10-08T05:00:00Z,5,2,25.5,107.94,zone2,105.94
PWR-20251008-3000894,2025-10-08T05:00:00Z,5,2,25.5,91.49,zone3,117.42
PWR-20251008-4000894,2025-10-08T05:00:00Z,5,2,25.5,1188.58,zone4,1261.73
PWR-20251008-1000895,2025-10-08T06:00:00Z,6,2,21.3,321.9,zone1,321.86
PWR-20251008-2000895,2025-10-08T06:00:00Z,6,2,21.3,100.05,zone2,93.1
PWR-20251008-3000895,2025-10-08T06:00:00Z,6,2,21.3,134.9,zone3,165.75
PWR-20251008-4000895,2025-10-08T06:00:00Z,6,2,21.3,1318.13,zone4,1426.1
PWR-20251008-1000896,2025-10-08T07:00:00Z,7,2,23.6,322.98,zone1,318.29
PWR-20251008-2000896,2025-10-08T07:00:00Z,7,2,23.6,83.08,zone2,99.5
PWR-20251008-3000896,2025-10-08T07:00:00Z,7,2,23.6,80.52,zone3,106.69
PWR-20251008-4000896,2025-10-08T07:00:00Z,7,2,23.6,1475.16,zone4,1539.31
PWR-20251008-1000897,2025-10-08T08:00:00Z,8,2,34.0,343.78,zone1,339.29
PWR-20251008-2000897,2025-10-08T08:00:00Z,8,2,34.0,40.98,zone2,78.29
PWR-20251008-3000897,2025-10-08T08:00:00Z,8,2,34.0,399.34,zone3,384.89
PWR-20251008-4000897,2025-10-08T08:00:00Z,8,2,34.0,1480.95,zone4,1536.97
PWR-20251008-1000898,2025-10-08T09:00:00Z,9,2,26.5,200.78,zone1,209.24
PWR-20251008-2000898,2025-10-08T09:00:00Z,9,2,26.5,69.4,zone2,26.82
PWR-20251008-3000898,2025-10-08T09:00:00Z,9,2,26.5,313.62,zone3,343.49
PWR-20251008-4000898,2025-10-08T09:00:00Z,9,2,26.5,1508.57,zone4,1610.81
PWR-20251008-1000899,2025-10-08T10:00:00Z,10,2,35.5,275.31,zone1,313.43
PWR-20251008-2000899,2025-10-08T10:00:00Z,10,2,35.5,36.95,zone2,37.19
PWR-20251008-3000899,2025-10-08T10:00:00Z,10,2,35.5,416.57,zone3,443.72
PWR-20251008-4000899,2025-10-08T10:00:00Z,10,2,35.5,1501.04,zone4,1604.25
PWR-20251008-1000900,2025-10-08T11:00:00Z,11,2,31.0,259.21,zone1,266.78
PWR-20251008-2000900,2025-10-08T11:00:00Z,11,2,31.0,78.93,zone2,78.88
PWR-20251008-3000900,2025-10-08T11:00:00Z,11,2,31.0,423.82,zone3,438.01
PWR-20251008-4000900,2025-10-08T11:00:00Z,11,2,31.0,1234.2,zone4,1275.5
PWR-20251008-1000901,2025-10-08T12:00:00Z,12,2,29.9,190.15,zone1,169.99
PWR-20251008-2000901,2025-10-08T12:00:00Z,12,2,29.9,35.98,zone2,88.71
PWR-20251008-3000901,2025-10-08T12:00:00Z,12,2,29.9,423.85,zone3,416.13
PWR-20251008-4000901,2025-10-08T12:00:00Z,12,2,29.9,1343.96,zone4,1406.94
PWR-20251008-1000902,2025-10-08T13:00:00Z,13,2,27.0,135.68,zone1,188.97
PWR-20251008-2000902,2025-10-08T13:00:00Z,13,2,27.0,81.24,zone2,118.09
PWR-20251008-3000902,2025-10-08T13:00:00Z,13,2,27.0,437.76,zone3,464.62
PWR-20251008-4000902,2025-10-08T13:00:00Z,13,2,27.0,1148.83,zone4,1206.97
PWR-20251008-1000903,2025-10-08T14:00:00Z,14,2,34.7,290.69,zone1,292.66
PWR-20251008-2000903,2025-10-08T14:00:00Z,14,2,34.7,91.71,zone2,84.52
PWR-20251008-3000903,2025-10-08T14:00:00Z,14,2,34.7,594.38,zone3,619.56
PWR-20251008-4000903,2025-10-08T14:00:00Z,14,2,34.7,1133.34,zone4,1161.13
PWR-20251008-1000904,2025-10-08T15:00:00Z,15,2,29.6,143.79,zone1,168.76
PWR-20251008-2000904,2025-10-08T15:00:00Z,15,2,29.6,85.33,zone2,41.29
PWR-20251008-3000904,2025-10-08T15:00:00Z,15,2,29.6,486.94,zone3,497.54
PWR-20251008-4000904,2025-10-08T15:00:00Z,15,2,29.6,1466.19,zone4,1523.21
PWR-20251008-1000905,2025-10-08T16:00:00Z,16,2,34.6,225.91,zone1,196.26
PWR-20251008-2000905,2025-10-08T16:00:00Z,16,2,34.6,69.55,zone2,80.01
PWR-20251008-3000905,2025-10-08T16:00:00Z,16,2,34.6,545.69,zone3,613.12
PWR-20251008-4000905,2025-10-08T16:00:00Z,16,2,34.6,1456.17,zone4,1549.21
PWR-20251008-1000906,2025-10-08T17:00:00Z,17,2,32.9,235.77,zone1,229.31
PWR-20251008-2000906,2025-10-08T17:00:00Z,17,2,32.9,95.69,zone2,69.23
PWR-20251008-3000906,2025-10-08T17:00:00Z,17,2,32.9,465.51,zone3,473.5
PWR-20251008-4000906,2025-10-08T17:00:00Z,17,2,32.9,1387.11,zone4,1440.68
PWR-20251008-1000907,2025-10-08T18:00:00Z,18,2,24.5,327.59,zone1,356.14
PWR-20251008-2000907,2025-10-08T18:00:00Z,18,2,24.5,133.0,zone2,157.23
PWR-20251008-3000907,2025-10-08T18:00:00Z,18,2,24.5,378.34,zone3,415.36
PWR-20251008-4000907,2025-10-08T18:00:00Z,18,2,24.5,1221.94,zone4,1291.64
PWR-20251008-1000908,2025-10-08T19:00:00Z,19,2,22.2,345.37,zone1,311.9
PWR-20251008-2000908,2025-10-08T19:00:00Z,19,2,22.2,128.44,zone2,188.41
PWR-20251008-3000908,2025-10-08T19:00:00Z,19,2,22.2,151.17,zone3,173.24
PWR-20251008-4000908,2025-10-08T19:00:00Z,19,2,22.2,1562.54,zone4,1635.54
PWR-20251008-1000909,2025-10-08T20:00:00Z,20,2,24.5,329.71,zone1,364.44
PWR-20251008-2000909,2025-10-08T20:00:00Z,20,2,24.5,145.57,zone2,130.98
PWR-20251008-3000909,2025-10-08T20:00:00Z,20,2,24.5,72.4,zone3,99.71
PWR-20251008-4000909,2025-10-08T20:00:00Z,20,2,24.5,1223.31,zone4,1316.91
PWR-20251008-1000910,2025-10-08T21:00:00Z,21,2,25.2,289.86,zone1,324.66
PWR-20251008-2000910,2025-10-08T21:00:00Z,21,2,25.2,168.38,zone2,149.85
PWR-20251008-3000910,2025-10-08T21:00:00Z,21,2,25.2,137.12,zone3,149.12
PWR-20251008-4000910,2025-10-08T21:00:00Z,21,2,25.2,1117.96,zone4,1172.06
PWR-20251008-1000911,2025-10-08T22:00:00Z,22,2,20.7,365.26,zone1,383.44
PWR-20251008-2000911,2025-10-08T22:00:00Z,22,2,20.7,111.53,zone2,92.27
PWR-20251008-3000911,2025-10-08T22:00:00Z,22,2,20.7,127.8,zone3,148.88
PWR-20251008-4000911,2025-10-08T22:00:00Z,22,2,20.7,1445.83,zone4,1559.04
PWR-20251008-1000912,2025-10-08T23:00:00Z,23,2,27.7,368.85,zone1,394.42
PWR-20251008-2000912,2025-10-08T23:00:00Z,23,2,27.7,87.21,zone2,83.58
PWR-20251008-3000912,2025-10-08T23:00:00Z,23,2,27.7,88.25,zone3,84.06
PWR-20251008-4000912,2025-10-08T23:00:00Z,23,2,27.7,1442.04,zone4,1533.14
PWR-20251009-1000913,2025-10-09T00:00:00Z,0,3,20.7,189.08,zone1,218.29
PWR-20251009-2000913,2025-10-09T00:00:00Z,0,3,20.7,79.15,zone2,104.89
PWR-20251009-3000913,2025-10-09T00:00:00Z,0,3,20.7,156.77,zone3,164.65
PWR-20251009-4000913,2025-10-09T00:00:00Z,0,3,20.7,1315.78,zone4,1404.77
PWR-20251009-1000914,2025-10-09T01:00:00Z,1,3,25.6,165.74,zone1,159.14
PWR-20251009-2000914,2025-10-09T01:00:00Z,1,3,25.6,106.79,zone2,66.15
PWR-20251009-3000914,2025-10-09T01:00:00Z,1,3,25.6,87.78,zone3,117.45
PWR-20251009-4000914,2025-10-09T01:00:00Z,1,3,25.6,1256.75,zone4,1311.36
PWR-20251009-1000915,2025-10-09T02:00:00Z,2,3,24.8,216.05,zone1,256.55
PWR-20251009-2000915,2025-10-09T02:00:00Z,2,3,24.8,80.33,zone2,107.21
PWR-20251009-3000915,2025-10-09T02:00:00Z,2,3,24.8,104.64,zone3,111.54
PWR-20251009-4000915,2025-10-09T02:00:00Z,2,3,24.8,1436.32,zone4,1489.19
PWR-20251009-1000916,2025-10-09T03:00:00Z,3,3,24.5,173.89,zone1,172.56
PWR-20251009-2000916,2025-10-09T03:00:00Z,3,3,24.5,109.09,zone2,124.47
PWR-20251009-3000916,2025-10-09T03:00:00Z,3,3,24.5,106.75,zone3,108.09
PWR-20251009-4000916,2025-10-09T03:00:00Z,3,3,24.5,1163.56,zone4,1229.49
PWR-20251009-1000917,2025-10-09T04:00:00Z,4,3,24.0,179.72,zone1,160.88
PWR-20251009-2000917,2025-10-09T04:00:00Z,4,3,24.0,40.86,zone2,61.55
PWR-20251009-3000917,2025-10-09T04:00:00Z,4,3,24.0,112.05,zone3,102.46
PWR-20251009-4000917,2025-10-09T04:00:00Z,4,3,24.0,1221.78,zone4,1313.15
PWR-20251009-1000918,2025-10-09T05:00:00Z,5,3,25.9,324.08,zone1,336.52
PWR-20251009-2000918,2025-10-09T05:00:00Z,5,3,25.9,53.0,zone2,96.96
PWR-20251009-3000918,2025-10-09T05:00:00Z,5,3,25.9,102.52,zone3,86.17
PWR-20251009-4000918,2025-10-09T05:00:00Z,5,3,25.9,1485.27,zone4,1560.86
PWR-20251009-1000919,2025-10-09T06:00:00Z,6,3,22.9,306.85,zone1,286.61
PWR-20251009-2000919,2025-10-09T06:00:00Z,6,3,22.9,74.17,zone2,42.96
PWR-20251009-3000919,2025-10-09T06:00:00Z,6,3,22.9,114.41,zone3,159.79
PWR-20251009-4000919,2025-10-09T06:00:00Z,6,3,22.9,1380.33,zone4,1434.0
PWR-20251009-1000920,2025-10-09T07:00:00Z,7,3,26.8,287.09,zone1,354.93
PWR-20251009-2000920,2025-10-09T07:00:00Z,7,3,26.8,84.31,zone2,49.08
PWR-20251009-3000920,2025-10-09T07:00:00Z,7,3,26.8,79.72,zone3,136.67
PWR-20251009-4000920,2025-10-09T07:00:00Z,7,3,26.8,1069.2,zone4,1150.35
PWR-20251009-1000921,2025-10-09T08:00:00Z,8,3,28.3,347.1,zone1,364.96
PWR-20251009-2000921,2025-10-09T08:00:00Z,8,3,28.3,79.88,zone2,99.18
PWR-20251009-3000921,2025-10-09T08:00:00Z,8,3,28.3,418.54,zone3,468.89
PWR-20251009-4000921,2025-10-09T08:00:00Z,8,3,28.3,1434.55,zone4,1509.71
PWR-20251009-1000922,2025-10-09T09:00:00Z,9,3,35.5,245.84,zone1,233.08
PWR-20251009-2000922,2025-10-09T09:00:00Z,9,3,35.5,109.02,zone2,85.64
PWR-20251009-3000922,2025-10-09T09:00:00Z,9,3,35.5,444.56,zone3,490.73
PWR-20251009-4000922,2025-10-09T09:00:00Z,9,3,35.5,1478.34,zone4,1593.82
PWR-20251009-1000923,2025-10-09T10:00:00Z,10,3,27.7,152.24,zone1,178.94
PWR-20251009-2000923,2025-10-09T10:00:00Z,10,3,27.7,70.13,zone2,106.16
PWR-20251009-3000923,2025-10-09T10:00:00Z,10,3,27.7,421.98,zone3,394.68
PWR-20251009-4000923,2025-10-09T10:00:00Z,10,3,27.7,1292.53,zone4,1353.68
PWR-20251009-1000924,2025-10-09T11:00:00Z,11,3,35.2,300.37,zone1,326.48
