id,timestamp,voltage,current,power_factor,temperature,humidity,zone,grid_status
GRD-20251030-2001430,2025-10-30T13:00:00Z,223.42,17.19,0.92,35.7,67.6,zone2,Normal
GRD-20251030-3001430,2025-10-30T13:00:00Z,222.05,76.22,0.91,35.7,67.6,zone3,Normal
GRD-20251030-4001430,2025-10-30T13:00:00Z,206.8,264.19,0.79,35.7,67.6,zone4,Critical
GRD-20251030-1001431,2025-10-30T14:00:00Z,224.45,31.6,0.92,34.6,52.4,zone1,Normal
GRD-20251030-2001431,2025-10-30T14:00:00Z,215.88,9.14,0.86,34.6,52.4,zone2,Normal
GRD-20251030-3001431,2025-10-30T14:00:00Z,210.65,43.69,0.87,34.6,52.4,zone3,Normal
GRD-20251030-4001431,2025-10-30T14:00:00Z,220.4,193.04,0.71,34.6,52.4,zone4,Critical
GRD-20251030-1001432,2025-10-30T15:00:00Z,223.17,27.16,0.93,35.4,72.9,zone1,Normal
GRD-20251030-2001432,2025-10-30T15:00:00Z,216.58,11.42,0.91,35.4,72.9,zone2,Normal
GRD-20251030-3001432,2025-10-30T15:00:00Z,221.23,98.62,0.94,35.4,72.9,zone3,Normal
GRD-20251030-4001432,2025-10-30T15:00:00Z,211.88,213.31,0.81,35.4,72.9,zone4,Warning
GRD-20251030-1001433,2025-10-30T16:00:00Z,222.47,40.34,0.96,30.6,66.4,zone1,Normal
GRD-20251030-2001433,2025-10-30T16:00:00Z,223.56,11.51,0.91,30.6,66.4,zone2,Normal
GRD-20251030-3001433,2025-10-30T16:00:00Z,224.42,98.01,0.92,30.6,66.4,zone3,Normal
GRD-20251030-4001433,2025-10-30T16:00:00Z,211.97,277.02,0.81,30.6,66.4,zone4,Warning
GRD-20251030-1001434,2025-10-30T17:00:00Z,225.37,34.25,0.92,24.7,54.5,zone1,Normal
GRD-20251030-2001434,2025-10-30T17:00:00Z,217.37,23.77,0.91,24.7,54.5,zone2,Normal
GRD-20251030-3001434,2025-10-30T17:00:00Z,216.26,75.19,0.92,24.7,54.5,zone3,Normal
GRD-20251030-4001434,2025-10-30T17:00:00Z,226.14,247.54,0.85,24.7,54.5,zone4,Normal
GRD-20251030-1001435,2025-10-30T18:00:00Z,218.27,23.7,0.94,31.4,61.3,zone1,Normal
GRD-20251030-2001435,2025-10-30T18:00:00Z,215.19,8.67,0.84,31.4,61.3,zone2,Warning
GRD-20251030-3001435,2025-10-30T18:00:00Z,228.24,92.79,0.86,31.4,61.3,zone3,Normal
GRD-20251030-4001435,2025-10-30T18:00:00Z,214.65,173.3,0.83,31.4,61.3,zone4,Warning
GRD-20251030-1001436,2025-10-30T19:00:00Z,218.3,22.83,0.92,25.7,61.6,zone1,Normal
GRD-20251030-2001436,2025-10-30T19:00:00Z,219.31,24.25,0.81,25.7,61.6,zone2,Warning
GRD-20251030-3001436,2025-10-30T19:00:00Z,217.36,50.8,0.88,25.7,61.6,zone3,Normal
GRD-20251030-4001436,2025-10-30T19:00:00Z,217.72,296.57,0.88,25.7,61.6,zone4,Normal
GRD-20251030-1001437,2025-10-30T20:00:00Z,221.33,30.49,0.99,29.3,64.1,zone1,Normal
GRD-20251030-2001437,2025-10-30T20:00:00Z,217.15,6.12,0.9,29.3,64.1,zone2,Normal
GRD-20251030-3001437,2025-10-30T20:00:00Z,216.89,63.45,0.89,29.3,64.1,zone3,Normal
GRD-20251030-4001437,2025-10-30T20:00:00Z,219.76,197.16,0.8,29.3,64.1,zone4,Warning
GRD-20251030-1001438,2025-10-30T21:00:00Z,227.7,44.82,0.91,35.0,72.0,zone1,Normal
GRD-20251030-2001438,2025-10-30T21:00:00Z,220.92,19.08,0.86,35.0,72.0,zone2,Normal
GRD-20251030-3001438,2025-10-30T21:00:00Z,218.11,64.96,0.92,35.0,72.0,zone3,Normal
GRD-20251030-4001438,2025-10-30T21:00:00Z,215.66,137.96,0.86,35.0,72.0,zone4,Normal
GRD-20251030-1001439,2025-10-30T22:00:00Z,215.17,30.1,0.96,35.3,67.5,zone1,Normal
GRD-20251030-2001439,2025-10-30T22:00:00Z,221.69,22.67,0.82,35.3,67.5,zone2,Warning
GRD-20251030-3001439,2025-10-30T22:00:00Z,222.19,73.04,0.89,35.3,67.5,zone3,Normal
GRD-20251030-4001439,2025-10-30T22:00:00Z,212.48,101.97,0.88,35.3,67.5,zone4,Normal
GRD-20251030-1001440,2025-10-30T23:00:00Z,224.49,21.45,0.91,26.2,81.1,zone1,Normal
GRD-20251030-2001440,2025-10-30T23:00:00Z,216.31,5.33,0.89,26.2,81.1,zone2,Normal
GRD-20251030-3001440,2025-10-30T23:00:00Z,223.04,65.81,0.86,26.2,81.1,zone3,Normal
GRD-20251030-4001440,2025-10-30T23:00:00Z,198.68,238.09,0.88,26.2,81.1,zone4,Warning
GRD-20251031-1001441,2025-10-31T00:00:00Z,222.82,18.22,0.97,30.6,63.4,zone1,Normal
GRD-20251031-2001441,2025-10-31T00:00:00Z,210.59,18.44,0.87,30.6,63.4,zone2,Normal
GRD-20251031-3001441,2025-10-31T00:00:00Z,227.26,98.68,0.88,30.6,63.4,zone3,Normal
GRD-20251031-4001441,2025-10-31T00:00:00Z,226.98,117.27,0.76,30.6,63.4,zone4,Critical
GRD-20251031-1001442,2025-10-31T01:00:00Z,215.88,35.77,0.98,33.3,76.7,zone1,Normal
GRD-20251031-2001442,2025-10-31T01:00:00Z,219.95,20.07,0.82,33.3,76.7,zone2,Warning
GRD-20251031-3001442,2025-10-31T01:00:00Z,222.05,73.29,0.89,33.3,76.7,zone3,Normal
GRD-20251031-4001442,2025-10-31T01:00:00Z,221.07,267.78,0.71,33.3,76.7,zone4,Critical
GRD-20251031-1001443,2025-10-31T02:00:00Z,218.72,36.86,0.99,27.3,83.6,zone1,Normal
GRD-20251031-2001443,2025-10-31T02:00:00Z,213.76,13.15,0.91,27.3,83.6,zone2,Normal
GRD-20251031-3001443,2025-10-31T02:00:00Z,225.6,84.2,0.95,27.3,83.6,zone3,Normal
GRD-20251031-4001443,2025-10-31T02:00:00Z,196.15,283.28,0.74,27.3,83.6,zone4,Critical
GRD-20251031-1001444,2025-10-31T03:00:00Z,219.91,25.82,0.94,25.1,77.6,zone1,Normal
GRD-20251031-2001444,2025-10-31T03:00:00Z,210.72,14.91,0.89,25.1,77.6,zone2,Normal
GRD-20251031-3001444,2025-10-31T03:00:00Z,223.18,63.15,0.89,25.1,77.6,zone3,Normal
GRD-20251031-4001444,2025-10-31T03:00:00Z,226.9,144.5,0.91,25.1,77.6,zone4,Normal
GRD-20251031-1001445,2025-10-31T04:00:00Z,218.25,41.0,0.97,31.1,65.6,zone1,Normal
GRD-20251031-2001445,2025-10-31T04:00:00Z,224.5,8.11,0.83,31.1,65.6,zone2,Warning
GRD-20251031-3001445,2025-10-31T04:00:00Z,223.65,82.48,0.86,31.1,65.6,zone3,Normal
GRD-20251031-4001445,2025-10-31T04:00:00Z,219.33,165.39,0.71,31.1,65.6,zone4,Critical
GRD-20251031-1001446,2025-10-31T05:00:00Z,218.46,35.92,0.97,25.8,77.2,zone1,Normal
GRD-20251031-2001446,2025-10-31T05:00:00Z,211.36,15.71,0.82,25.8,77.2,zone2,Warning
GRD-20251031-3001446,2025-10-31T05:00:00Z,217.31,42.39,0.92,25.8,77.2,zone3,Normal
GRD-20251031-4001446,2025-10-31T05:00:00Z,223.02,103.42,0.9,25.8,77.2,zone4,Normal
GRD-20251031-1001447,2025-10-31T06:00:00Z,220.76,25.35,0.93,27.4,51.0,zone1,Normal
GRD-20251031-2001447,2025-10-31T06:00:00Z,221.83,18.34,0.87,27.4,51.0,zone2,Normal
GRD-20251031-3001447,2025-10-31T06:00:00Z,219.69,40.2,0.93,27.4,51.0,zone3,Normal
GRD-20251031-4001447,2025-10-31T06:00:00Z,202.33,269.28,0.78,27.4,51.0,zone4,Critical
GRD-20251031-1001448,2025-10-31T07:00:00Z,216.6,23.51,0.99,32.1,62.2,zone1,Normal
GRD-20251031-2001448,2025-10-31T07:00:00Z,214.93,22.63,0.93,32.1,62.2,zone2,Normal
GRD-20251031-3001448,2025-10-31T07:00:00Z,221.57,66.63,0.86,32.1,62.2,zone3,Normal
GRD-20251031-4001448,2025-10-31T07:00:00Z,200.84,216.63,0.79,32.1,62.2,zone4,Critical
GRD-20251031-1001449,2025-10-31T08:00:00Z,222.94,45.25,0.98,29.3,52.5,zone1,Normal
GRD-20251031-2001449,2025-10-31T08:00:00Z,219.07,22.82,0.82,29.3,52.5,zone2,Warning
GRD-20251031-3001449,2025-10-31T08:00:00Z,216.24,58.29,0.89,29.3,52.5,zone3,Normal
GRD-20251031-4001449,2025-10-31T08:00:00Z,213.99,274.86,0.92,29.3,52.5,zone4,Normal
GRD-20251031-1001450,2025-10-31T09:00:00Z,222.14,45.14,0.97,25.4,54.2,zone1,Normal
GRD-20251031-2001450,2025-10-31T09:00:00Z,227.14,18.76,0.87,25.4,54.2,zone2,Normal
GRD-20251031-3001450,2025-10-31T09:00:00Z,229.36,93.07,0.88,25.4,54.2,zone3,Normal
GRD-20251031-4001450,2025-10-31T09:00:00Z,216.85,229.09,0.77,25.4,54.2,zone4,Critical
GRD-20251031-1001451,2025-10-31T10:00:00Z,221.5,28.4,0.96,32.6,75.8,zone1,Normal
GRD-20251031-2001451,2025-10-31T10:00:00Z,222.67,18.69,0.87,32.6,75.8,zone2,Normal
GRD-20251031-3001451,2025-10-31T10:00:00Z,225.5,99.11,0.9,32.6,75.8,zone3,Normal
GRD-20251031-4001451,2025-10-31T10:00:00Z,210.56,284.31,0.74,32.6,75.8,zone4,Critical
GRD-20251031-1001452,2025-10-31T11:00:00Z,213.77,20.49,0.99,33.5,57.7,zone1,Normal
GRD-20251031-2001452,2025-10-31T11:00:00Z,216.71,9.88,0.84,33.5,57.7,zone2,Warning
GRD-20251031-3001452,2025-10-31T11:00:00Z,215.24,58.57,0.92,33.5,57.7,zone3,Normal
GRD-20251031-4001452,2025-10-31T11:00:00Z,224.42,179.86,0.87,33.5,57.7,zone4,Normal
GRD-20251031-1001453,2025-10-31T12:00:00Z,224.31,33.04,0.98,24.9,69.5,zone1,Normal
GRD-20251031-2001453,2025-10-31T12:00:00Z,211.89,23.02,0.85,24.9,69.5,zone2,Normal
GRD-20251031-3001453,2025-10-31T12:00:00Z,216.55,74.86,0.89,24.9,69.5,zone3,Normal
GRD-20251031-4001453,2025-10-31T12:00:00Z,202.46,159.67,0.91,24.9,69.5,zone4,Warning
GRD-20251031-1001454,2025-10-31T13:00:00Z,224.03,32.43,0.98,33.1,84.2,zone1,Normal
GRD-20251031-2001454,2025-10-31T13:00:00Z,216.28,22.38,0.89,33.1,84.2,zone2,Normal
GRD-20251031-3001454,2025-10-31T13:00:00Z,214.97,42.82,0.92,33.1,84.2,zone3,Normal
GRD-20251031-4001454,2025-10-31T13:00:00Z,216.34,226.22,0.79,33.1,84.2,zone4,Critical
GRD-20251031-1001455,2025-10-31T14:00:00Z,220.63,28.74,0.9,29.0,75.8,zone1,Normal
GRD-20251031-2001455,2025-10-31T14:00:00Z,212.56,23.61,0.95,29.0,75.8,zone2,Normal
GRD-20251031-3001455,2025-10-31T14:00:00Z,216.99,44.2,0.95,29.0,75.8,zone3,Normal
GRD-20251031-4001455,2025-10-31T14:00:00Z,212.46,175.52,0.7,29.0,75.8,zone4,Critical
GRD-20251031-1001456,2025-10-31T15:00:00Z,218.96,48.57,0.98,30.2,82.0,zone1,Normal
GRD-20251031-2001456,2025-10-31T15:00:00Z,221.13,14.63,0.9,30.2,82.0,zone2,Normal
GRD-20251031-3001456,2025-10-31T15:00:00Z,214.86,67.66,0.91,30.2,82.0,zone3,Normal
GRD-20251031-4001456,2025-10-31T15:00:00Z,214.35,294.13,0.86,30.2,82.0,zone4,Normal
GRD-20251031-1001457,2025-10-31T16:00:00Z,217.03,37.95,0.93,29.5,57.3,zone1,Normal
GRD-20251031-2001457,2025-10-31T16:00:00Z,228.13,19.67,0.82,29.5,57.3,zone2,Warning
GRD-20251031-3001457,2025-10-31T16:00:00Z,211.71,83.45,0.92,29.5,57.3,zone3,Normal
GRD-20251031-4001457,2025-10-31T16:00:00Z,209.86,128.53,0.84,29.5,57.3,zone4,Warning
GRD-20251031-1001458,2025-10-31T17:00:00Z,215.36,47.48,0.96,28.0,52.8,zone1,Normal
GRD-20251031-2001458,2025-10-31T17:00:00Z,216.91,9.49,0.89,28.0,52.8,zone2,Normal
GRD-20251031-3001458,2025-10-31T17:00:00Z,218.39,69.76,0.93,28.0,52.8,zone3,Normal
GRD-20251031-4001458,2025-10-31T17:00:00Z,201.68,229.6,0.71,28.0,52.8,zone4,Critical
GRD-20251031-1001459,2025-10-31T18:00:00Z,220.98,36.04,0.97,32.2,56.3,zone1,Normal
GRD-20251031-2001459,2025-10-31T18:00:00Z,217.25,7.4,0.81,32.2,56.3,zone2,Warning
GRD-20251031-3001459,2025-10-31T18:00:00Z,213.69,77.2,0.91,32.2,56.3,zone3,Normal
GRD-20251031-4001459,2025-10-31T18:00:00Z,200.89,116.33,0.77,32.2,56.3,zone4,Critical
GRD-20251031-1001460,2025-10-31T19:00:00Z,220.02,40.53,0.95,24.6,69.2,zone1,Normal
GRD-20251031-2001460,2025-10-31T19:00:00Z,224.05,17.97,0.87,24.6,69.2,zone2,Normal
GRD-20251031-3001460,2025-10-31T19:00:00Z,219.73,45.37,0.9,24.6,69.2,zone3,Normal
GRD-20251031-4001460,2025-10-31T19:00:00Z,211.74,203.06,0.73,24.6,69.2,zone4,Critical
GRD-20251031-1001461,2025-10-31T20:00:00Z,219.97,46.44,0.96,26.6,72.2,zone1,Normal
GRD-20251031-2001461,2025-10-31T20:00:00Z,216.12,16.38,0.91,26.6,72.2,zone2,Normal
GRD-20251031-3001461,2025-10-31T20:00:00Z,220.02,75.51,0.89,26.6,72.2,zone3,Normal
GRD-20251031-4001461,2025-10-31T20:00:00Z,218.67,113.41,0.89,26.6,72.2,zone4,Normal
GRD-20251031-1001462,2025-10-31T21:00:00Z,214.73,33.44,0.98,30.9,76.1,zone1,Normal
GRD-20251031-2001462,2025-10-31T21:00:00Z,217.24,5.13,0.85,30.9,76.1,zone2,Normal
GRD-20251031-3001462,2025-10-31T21:00:00Z,220.98,66.65,0.89,30.9,76.1,zone3,Normal
GRD-20251031-4001462,2025-10-31T21:00:00Z,200.02,225.52,0.76,30.9,76.1,zone4,Critical
GRD-20251031-1001463,2025-10-31T22:00:00Z,221.82,37.34,0.93,35.3,84.0,zone1,Normal
GRD-20251031-2001463,2025-10-31T22:00:00Z,215.07,8.35,0.9,35.3,84.0,zone2,Normal
GRD-20251031-3001463,2025-10-31T22:00:00Z,218.26,52.74,0.86,35.3,84.0,zone3,Normal
GRD-20251031-4001463,2025-10-31T22:00:00Z,207.49,105.09,0.79,35.3,84.0,zone4,Critical
GRD-20251031-1001464,2025-10-31T23:00:00Z,218.77,28.59,0.91,33.1,59.3,zone1,Normal
GRD-20251031-2001464,2025-10-31T23:00:00Z,212.34,11.06,0.92,33.1,59.3,zone2,Normal
GRD-20251031-3001464,2025-10-31T23:00:00Z,223.57,41.13,0.93,33.1,59.3,zone3,Normal
GRD-20251031-4001464,2025-10-31T23:00:00Z,203.38,230.28,0.7,33.1,59.3,zone4,Critical
GRD-20251101-1001465,2025-11-01T00:00:00Z,215.11,19.16,0.91,33.3,67.7,zone1,Normal
GRD-20251101-2001465,2025-11-01T00:00:00Z,210.57,18.88,0.84,33.3,67.7,zone2,Warning
GRD-20251101-3001465,2025-11-01T00:00:00Z,222.5,95.79,0.94,33.3,67.7,zone3,Normal
GRD-20251101-4001465,2025-11-01T00:00:00Z,206.06,209.41,0.89,33.3,67.7,zone4,Normal
GRD-20251101-1001466,2025-11-01T01:00:00Z,221.84,32.82,0.95,34.3,59.3,zone1,Normal
GRD-20251101-2001466,2025-11-01T01:00:00Z,215.46,17.79,0.9,34.3,59.3,zone2,Normal
GRD-20251101-3001466,2025-11-01T01:00:00Z,220.0,77.61,0.89,34.3,59.3,zone3,Normal
GRD-20251101-4001466,2025-11-01T01:00:00Z,200.48,178.1,0.91,34.3,59.3,zone4,Warning
GRD-20251101-1001467,2025-11-01T02:00:00Z,221.16,35.45,0.95,30.6,71.5,zone1,Normal
GRD-20251101-2001467,2025-11-01T02:00:00Z,221.24,10.07,0.92,30.6,71.5,zone2,Normal
GRD-20251101-3001467,2025-11-01T02:00:00Z,216.38,64.28,0.94,30.6,71.5,zone3,Normal
GRD-20251101-4001467,2025-11-01T02:00:00Z,225.88,182.49,0.75,30.6,71.5,zone4,Critical
GRD-20251101-1001468,2025-11-01T03:00:00Z,213.05,45.16,0.96,32.2,65.0,zone1,Normal
GRD-20251101-2001468,2025-11-01T03:00:00Z,217.02,10.65,0.87,32.2,65.0,zone2,Normal
GRD-20251101-3001468,2025-11-01T03:00:00Z,214.42,89.03,0.88,32.2,65.0,zone3,Normal
GRD-20251101-4001468,2025-11-01T03:00:00Z,216.81,222.75,0.74,32.2,65.0,zone4,Critical
GRD-20251101-1001469,2025-11-01T04:00:00Z,223.23,38.63,0.93,32.0,52.4,zone1,Normal
GRD-20251101-2001469,2025-11-01T04:00:00Z,217.02,17.37,0.85,32.0,52.4,zone2,Normal
GRD-20251101-3001469,2025-11-01T04:00:00Z,220.52,42.02,0.9,32.0,52.4,zone3,Normal
GRD-20251101-4001469,2025-11-01T04:00:00Z,212.07,183.02,0.77,32.0,52.4,zone4,Critical
GRD-20251101-1001470,2025-11-01T05:00:00Z,222.42,46.76,0.9,32.3,73.5,zone1,Normal
GRD-20251101-2001470,2025-11-01T05:00:00Z,217.1,9.37,0.9,32.3,73.5,zone2,Normal
GRD-20251101-3001470,2025-11-01T05:00:00Z,228.41,41.58,0.87,32.3,73.5,zone3,Normal
GRD-20251101-4001470,2025-11-01T05:00:00Z,208.17,116.1,0.82,32.3,73.5,zone4,Warning
GRD-20251101-1001471,2025-11-01T06:00:00Z,224.96,24.09,0.98,29.7,81.8,zone1,Normal
GRD-20251101-2001471,2025-11-01T06:00:00Z,217.56,21.75,0.89,29.7,81.8,zone2,Normal
GRD-20251101-3001471,2025-11-01T06:00:00Z,225.14,68.08,0.94,29.7,81.8,zone3,Normal
GRD-20251101-4001471,2025-11-01T06:00:00Z,213.95,151.08,0.72,29.7,81.8,zone4,Critical
GRD-20251101-1001472,2025-11-01T07:00:00Z,218.23,46.28,0.93,30.3,80.0,zone1,Normal
GRD-20251101-2001472,2025-11-01T07:00:00Z,219.23,24.99,0.95,30.3,80.0,zone2,Normal
GRD-20251101-3001472,2025-11-01T07:00:00Z,219.64,74.82,0.89,30.3,80.0,zone3,Normal
GRD-20251101-4001472,2025-11-01T07:00:00Z,213.78,228.45,0.88,30.3,80.0,zone4,Normal
GRD-20251101-1001473,2025-11-01T08:00:00Z,225.0,20.71,0.96,31.2,58.2,zone1,Normal
GRD-20251101-2001473,2025-11-01T08:00:00Z,222.58,16.66,0.87,31.2,58.2,zone2,Normal
GRD-20251101-3001473,2025-11-01T08:00:00Z,218.73,73.33,0.89,31.2,58.2,zone3,Normal
GRD-20251101-4001473,2025-11-01T08:00:00Z,235.96,176.24,0.92,31.2,58.2,zone4,Warning
GRD-20251101-1001474,2025-11-01T09:00:00Z,220.85,44.8,0.94,32.0,58.1,zone1,Normal
GRD-20251101-2001474,2025-11-01T09:00:00Z,219.06,11.27,0.91,32.0,58.1,zone2,Normal
GRD-20251101-3001474,2025-11-01T09:00:00Z,219.2,85.4,0.93,32.0,58.1,zone3,Normal
GRD-20251101-4001474,2025-11-01T09:00:00Z,224.08,266.61,0.89,32.0,58.1,zone4,Normal
GRD-20251101-1001475,2025-11-01T10:00:00Z,224.1,15.62,0.99,32.7,64.0,zone1,Normal
GRD-20251101-2001475,2025-11-01T10:00:00Z,223.56,19.43,0.8,32.7,64.0,zone2,Warning
GRD-20251101-3001475,2025-11-01T10:00:00Z,226.79,79.45,0.89,32.7,64.0,zone3,Normal
GRD-20251101-4001475,2025-11-01T10:00:00Z,232.37,114.16,0.7,32.7,64.0,zone4,Critical
GRD-20251101-1001476,2025-11-01T11:00:00Z,222.67,30.66,0.95,35.8,88.3,zone1,Normal
GRD-20251101-2001476,2025-11-01T11:00:00Z,227.71,5.2,0.9,35.8,88.3,zone2,Normal
GRD-20251101-3001476,2025-11-01T11:00:00Z,223.79,65.45,0.9,35.8,88.3,zone3,Normal
GRD-20251101-4001476,2025-11-01T11:00:00Z,226.15,204.56,0.73,35.8,88.3,zone4,Critical
GRD-20251101-1001477,2025-11-01T12:00:00Z,215.21,25.57,0.94,28.9,54.9,zone1,Normal
GRD-20251101-2001477,2025-11-01T12:00:00Z,219.56,21.06,0.86,28.9,54.9,zone2,Normal
GRD-20251101-3001477,2025-11-01T12:00:00Z,212.54,75.67,0.85,28.9,54.9,zone3,Normal
GRD-20251101-4001477,2025-11-01T12:00:00Z,213.15,147.83,0.73,28.9,54.9,zone4,Critical
GRD-20251101-1001478,2025-11-01T13:00:00Z,220.45,17.39,0.91,33.1,56.7,zone1,Normal
GRD-20251101-2001478,2025-11-01T13:00:00Z,219.97,6.41,0.87,33.1,56.7,zone2,Normal
GRD-20251101-3001478,2025-11-01T13:00:00Z,215.37,59.41,0.92,33.1,56.7,zone3,Normal
GRD-20251101-4001478,2025-11-01T13:00:00Z,193.5,270.38,0.83,33.1,56.7,zone4,Warning
GRD-20251101-1001479,2025-11-01T14:00:00Z,218.74,46.9,0.93,24.8,57.6,zone1,Normal
GRD-20251101-2001479,2025-11-01T14:00:00Z,219.06,13.22,0.93,24.8,57.6,zone2,Normal
GRD-20251101-3001479,2025-11-01T14:00:00Z,219.77,42.7,0.91,24.8,57.6,zone3,Normal
GRD-20251101-4001479,2025-11-01T14:00:00Z,216.71,283.79,0.76,24.8,57.6,zone4,Critical
GRD-20251101-1001480,2025-11-01T15:00:00Z,216.63,45.81,0.94,26.3,72.4,zone1,Normal
GRD-20251101-2001480,2025-11-01T15:00:00Z,211.89,21.91,0.87,26.3,72.4,zone2,Normal
GRD-20251101-3001480,2025-11-01T15:00:00Z,222.5,96.76,0.94,26.3,72.4,zone3,Normal
GRD-20251101-4001480,2025-11-01T15:00:00Z,224.04,127.5,0.87,26.3,72.4,zone4,Normal
GRD-20251101-1001481,2025-11-01T16:00:00Z,221.3,40.92,0.91,25.6,62.5,zone1,Normal
GRD-20251101-2001481,2025-11-01T16:00:00Z,218.33,9.43,0.88,25.6,62.5,zone2,Normal
GRD-20251101-3001481,2025-11-01T16:00:00Z,218.21,78.53,0.91,25.6,62.5,zone3,Normal
GRD-20251101-4001481,2025-11-01T16:00:00Z,212.03,281.7,0.9,25.6,62.5,zone4,Normal
GRD-20251101-1001482,2025-11-01T17:00:00Z,219.32,33.19,0.93,30.3,62.2,zone1,Normal
GRD-20251101-2001482,2025-11-01T17:00:00Z,221.2,12.59,0.82,30.3,62.2,zone2,Warning
GRD-20251101-3001482,2025-11-01T17:00:00Z,213.3,43.33,0.88,30.3,62.2,zone3,Normal
GRD-20251101-4001482,2025-11-01T17:00:00Z,190.55,221.05,0.91,30.3,62.2,zone4,Warning
GRD-20251101-1001483,2025-11-01T18:00:00Z,221.71,38.21,0.94,35.4,78.1,zone1,Normal
GRD-20251101-2001483,2025-11-01T18:00:00Z,218.33,5.2,0.93,35.4,78.1,zone2,Normal
GRD-20251101-3001483,2025-11-01T18:00:00Z,214.59,63.57,0.88,35.4,78.1,zone3,Normal
GRD-20251101-4001483,2025-11-01T18:00:00Z,199.76,246.89,0.73,35.4,78.1,zone4,Critical
GRD-20251101-1001484,2025-11-01T19:00:00Z,221.25,38.09,0.95,27.7,65.0,zone1,Normal
GRD-20251101-2001484,2025-11-01T19:00:00Z,215.7,8.53,0.86,27.7,65.0,zone2,Normal
GRD-20251101-3001484,2025-11-01T19:00:00Z,222.0,52.56,0.92,27.7,65.0,zone3,Normal
GRD-20251101-4001484,2025-11-01T19:00:00Z,233.98,216.83,0.81,27.7,65.0,zone4,Warning
GRD-20251101-1001485,2025-11-01T20:00:00Z,223.27,43.55,0.93,28.6,80.1,zone1,Normal
GRD-20251101-2001485,2025-11-01T20:00:00Z,212.31,13.83,0.83,28.6,80.1,zone2,Warning
GRD-20251101-3001485,2025-11-01T20:00:00Z,225.71,63.08,0.87,28.6,80.1,zone3,Normal
GRD-20251101-4001485,2025-11-01T20:00:00Z,216.32,152.53,0.77,28.6,80.1,zone4,Critical
GRD-20251101-1001486,2025-11-01T21:00:00Z,223.47,20.57,0.94,35.6,53.1,zone1,Normal
GRD-20251101-2001486,2025-11-01T21:00:00Z,231.99,18.41,0.87,35.6,53.1,zone2,Normal
GRD-20251101-3001486,2025-11-01T21:00:00Z,216.98,97.0,0.91,35.6,53.1,zone3,Normal
GRD-20251101-4001486,2025-11-01T21:00:00Z,222.37,132.19,0.72,35.6,53.1,zone4,Critical
GRD-20251101-1001487,2025-11-01T22:00:00Z,224.22,39.26,0.94,29.1,67.5,zone1,Normal
GRD-20251101-2001487,2025-11-01T22:00:00Z,217.65,15.42,0.89,29.1,67.5,zone2,Normal
GRD-20251101-3001487,2025-11-01T22:00:00Z,226.87,92.3,0.92,29.1,67.5,zone3,Normal
GRD-20251101-4001487,2025-11-01T22:00:00Z,216.59,206.97,0.9,29.1,67.5,zone4,Normal
GRD-20251101-1001488,2025-11-01T23:00:00Z,219.45,21.07,0.95,24.2,86.1,zone1,Normal
GRD-20251101-2001488,2025-11-01T23:00:00Z,212.73,6.78,0.86,24.2,86.1,zone2,Normal
GRD-20251101-3001488,2025-11-01T23:00:00Z,223.65,62.2,0.92,24.2,86.1,zone3,Normal
GRD-20251101-4001488,2025-11-01T23:00:00Z,217.66,235.15,0.77,24.2,86.1,zone4,Critical
GRD-20251102-1001489,2025-11-02T00:00:00Z,221.91,46.28,0.94,28.2,78.2,zone1,Normal
GRD-20251102-2001489,2025-11-02T00:00:00Z,226.52,8.01,0.86,28.2,78.2,zone2,Normal
GRD-20251102-3001489,2025-11-02T00:00:00Z,217.46,88.17,0.86,28.2,78.2,zone3,Normal
GRD-20251102-4001489,2025-11-02T00:00:00Z,210.85,285.25,0.77,28.2,78.2,zone4,Critical
GRD-20251102-1001490,2025-11-02T01:00:00Z,227.66,15.19,0.93,32.3,66.6,zone1,Normal
GRD-20251102-2001490,2025-11-02T01:00:00Z,219.65,19.43,0.84,32.3,66.6,zone2,Warning
GRD-20251102-3001490,2025-11-02T01:00:00Z,222.31,94.23,0.88,32.3,66.6,zone3,Normal
GRD-20251102-4001490,2025-11-02T01:00:00Z,196.82,252.99,0.85,32.3,66.6,zone4,Warning
GRD-20251102-1001491,2025-11-02T02:00:00Z,218.0,41.0,0.98,24.3,88.8,zone1,Normal
GRD-20251102-2001491,2025-11-02T02:00:00Z,233.99,23.47,0.88,24.3,88.8,zone2,Normal
GRD-20251102-3001491,2025-11-02T02:00:00Z,224.05,62.57,0.88,24.3,88.8,zone3,Normal
GRD-20251102-4001491,2025-11-02T02:00:00Z,217.39,178.5,0.72,24.3,88.8,zone4,Critical
GRD-20251102-1001492,2025-11-02T03:00:00Z,218.25,36.59,0.91,35.5,63.2,zone1,Normal
GRD-20251102-2001492,2025-11-02T03:00:00Z,229.71,8.29,0.87,35.5,63.2,zone2,Normal
GRD-20251102-3001492,2025-11-02T03:00:00Z,219.42,81.02,0.89,35.5,63.2,zone3,Normal
GRD-20251102-4001492,2025-11-02T03:00:00Z,218.68,165.89,0.85,35.5,63.2,zone4,Normal
GRD-20251102-1001493,2025-11-02T04:00:00Z,215.56,45.38,0.92,29.7,66.2,zone1,Normal
GRD-20251102-2001493,2025-11-02T04:00:00Z,221.79,10.28,0.89,29.7,66.2,zone2,Normal
